cryptocurrency_id,date_id,price_btc,price_eth,price_eur,price_usd,price_satoshis,market_cap_btc,market_cap_eth,market_cap_eur,market_cap_usd,market_cap_satoshis,total_volume_btc,total_volume_eth,total_volume_eur,total_volume_usd,total_volume_satoshis
bitcoin,588,1.0,,303.2721,373.671,,13579775.0,,4118366881.7775,5074368104.025,,129603.1368732526,,39305015.486138746,48428933.75856517,
ripple,588,3.856333512635447e-05,,0.0116951836267732,0.01441,,1190888.2524996053,,361163181.2008857,445000404.19978,,3714.524274027152,,1126511.5770851898,1388010.0,
bitcoin,589,1.0,,303.9091,374.448,,13582949.999999998,,4127982109.845,5086108461.6,,102856.4042938528,,31258997.258180942,38514374.875024594,
ripple,589,3.942336452591548e-05,,0.0119811192320429,0.014762,,1217447.1303919265,,369993261.69499296,455870643.080996,,2478.151839507756,,753132.8952081465,927939.0000000002,
ripple,590,3.711891277221505e-05,,0.0108927602427005,0.013416,,1146282.525127833,,336383255.43740815,414304331.904528,,7075.502236929113,,2076347.1693398224,2557320.0,
bitcoin,590,1.0,,293.4558,361.433,,13587025.0,,3987191290.995,4910799206.825,,184249.2022399289,,54068997.04268013,66593741.91318423,
bitcoin,591,1.0,,283.5784,350.9280000000001,,13590450.0,,3853958066.28,4769269437.600001,,253399.1863285875,,71858535.82036272,88924869.65991856,
ripple,591,4.285209501664159e-05,,0.0121519285414672,0.015038,,1323330.9925893743,,375268085.5489068,464393898.567404,,4613.197009073087,,1308203.0267177315,1618900.0000000002,
bitcoin,592,1.0,,278.7743970124147,346.9798718363186,,13594175.0,,3789707938.506242,4716905099.220487,,172047.3015036953,,47962382.73430575,59696950.62553664,
ripple,592,4.586719695659691e-05,,0.0127866048979768,0.015915,,1416441.4424147496,,394867754.8884505,491476851.68907,,3193.844025592253,,890362.2713124675,1108200.0,
bitcoin,593,1.0,,279.6274000000001,346.9089999999999,,13597725.0,,3802296487.6650014,4717173182.024999,,341596.4959927339,,95519740.0235586,118502898.82834332,
ripple,593,4.719969790348477e-05,,0.0131983288055369,0.016374,,1457590.8844662202,,407582349.2869896,505651396.139292,,4672.435710806004,,1306541.0494798347,1620910.0,
bitcoin,594,1.0,,282.0964,351.502,,13601050.0,,3836807241.22,4780796277.1,,144233.0865727411,,40687634.4830586,50698218.39649164,
ripple,594,4.65829497413955e-05,,0.0131408824234286,0.016374,,1438544.8621609325,,405808326.8540952,505651396.139292,,4611.38201205114,,1300854.2646243833,1620909.9999999998,
bitcoin,595,1.0,,278.825,347.484,,13605025.0,,3793421095.625,4727528507.1,,111472.7711570333,,31081395.41785981,38735004.41273056,
ripple,595,4.874756823335751e-05,,0.0135920407126659,0.016939,,1505391.2260652636,,419740708.6076472,523099364.798062,,3747.194115412508,,1044811.3992298924,1302090.0,
bitcoin,596,1.0,,280.8137,350.133,,13608275.0,,3821390053.3675,4764706150.575,,126677.9632013419,,35572907.55503266,44354135.28957544,
ripple,596,4.906706879957044e-05,,0.0137787051377619,0.01718,,1515257.83821702,,425505160.003723,530541772.66844,,1271.593937161022,,357080.9983917541,445227.0000000001,
bitcoin,597,1.0,,276.9755999999999,344.615,,13612150.0,,3770233413.539999,4690951072.25,,88923.0028371538,,24629502.064622376,30644200.622725755,
ripple,597,5.280385357572944e-05,,0.0146253790264498,0.018197,,1630654.835843553,,451651601.55066967,561948116.254226,,7610.144654179301,,2107824.3816781044,2622570.0,
bitcoin,598,1.0,,262.5815,328.5340000000001,,13615600.0,,3575204671.4,4473187530.400002,,218542.61501478,,57385247.664503455,71798679.48126574,
ripple,598,6.575575130732284e-05,,0.0172662438119037,0.021603,,2030627.0583080407,,533205098.9111129,667130029.974174,,19143.74159143346,,5026792.382690985,6289370.0,
ripple,599,8.030446477274864e-05,,0.0207646145523628,0.025616,,2479911.123034014,,641239546.7629479,791056929.492128,,18188.19634717511,,4702987.406995918,5801780.0,
bitcoin,599,1.0,,258.4455,318.828,,13618775.0,,3519711114.2625,4342046795.7,,239124.1053905545,,61800548.97971455,76239460.27345972,
bitcoin,600,1.0,,252.1261,309.765,,13622175.0,,3434505856.2675,4219673038.875,,293694.3676410704,,74048015.50530928,90976235.79233617,
ripple,600,9.011024486304136e-05,,0.0227191446073636,0.027913,,2782726.952574223,,701598093.9174237,861991414.464154,,13201.71743095572,,3328497.5291688847,4089429.999999999,
bitcoin,601,1.0,,259.6337,317.54,,13625274.999999998,,3537580561.7675,4326569823.5,,190866.2510105952,,49555310.95500957,60607669.3459044,
ripple,601,7.386785916734899e-05,,0.0191785855866977,0.023456,,2281139.985207684,,592260814.5774163,724353190.902848,,19837.56377149335,,5150500.080978773,6299219.999999998,
bitcoin,602,1.0,,268.8796,328.7740000000001,,13626850.0,,3663981977.26,4480153981.900002,,195661.7428707257,,52609451.15838358,64328493.85057997,
ripple,602,6.903222274267431e-05,,0.0185613564381611,0.022696,,2131808.9537334708,,573199938.7562741,700883356.954768,,16241.21737120332,,4366932.0302822,5339690.0,
bitcoin,603,1.0,,261.4033,319.501,,13626850.0,,3562103558.605,4353792201.85,,181610.6563414825,,47473624.88282945,58024786.31176,
ripple,603,7.10357714060363e-05,,0.0185689850635835,0.022696,,2193681.2622018964,,573435521.087741,700883356.954768,,16712.59244884993,,4368726.817684453,5339690.000000002,
bitcoin,604,0.9999999999999998,,269.6127999999999,329.886,,13635874.999999998,,3676406439.199999,4498284260.25,,154983.4396308053,,41785519.11249238,51126866.96604784,
ripple,604,7.735096366623621e-05,,0.0208548098967522,0.025517,,2396183.969245133,,646041869.2632942,790467544.8784,,6326.912933558865,,1705816.7113730195,2087160.0,
bitcoin,605,1.0,,274.2086,333.97,,13639950.0,,3740191593.57,4555334101.5,,175380.402755314,,48090814.7069708,58571793.10819222,
ripple,605,7.189430952723093e-05,,0.0197239665675743,0.024015,,2227147.326986636,,611010519.5726047,743938475.928,,8216.697801408249,,2254223.9267136087,2744640.0,
bitcoin,606,1.0,,264.0969,322.194,,13643750.0,,3603272079.375,4395934387.5,,117863.1247500594,,31127285.870803963,37974791.61572064,
ripple,606,7.223287832796389e-05,,0.0190764792444924,0.023273,,2237635.5367561155,,590952608.5871263,720952744.1296,,4809.245361490282,,1270106.7913089627,1549510.0,
ripple,607,7.573405077852441e-05,,0.0197138536336377,0.024096,,2346095.1202177475,,610697240.3446244,746447700.0192,,3790.128423527341,,986584.452119334,1205890.0,
bitcoin,607,1.0,,260.3037,318.166,,13647700.0,,3552546806.49,4342234118.2,,236866.3686911529,,61657192.17587126,75362825.06098935,
bitcoin,608,1.0,,268.8986760961296,327.7169708710151,,13651550.0,,3670883721.660118,4473844613.694206,,284564.1163031322,,76518914.13837731,93256490.21344972,
ripple,608,7.732281206040578e-05,,0.0207920036433874,0.02534,,2395311.886682717,,644096252.4235301,784984425.568,,6156.714482312484,,1655532.520565,2017660.0,
bitcoin,609,1.0,,258.1096,314.568,,13655350.0,,3524576926.36,4295536138.8,,463692.9409819423,,119683599.51967274,145862961.0588076,
ripple,609,7.695951272856744e-05,,0.0198639890465654,0.024209,,2384057.57266092,,615348146.4564809,749948222.5168,,2387.725388469266,,616294.8449276468,751102.0000000001,
bitcoin,610,1.0,,259.8548999999999,316.491,,13658425.0,,3549208662.532499,4322768586.675,,211859.485377829,,55052725.38690721,67051620.38671447,
ripple,610,7.492472139808084e-05,,0.0194695559864261,0.023713,,2321023.653808797,,603129369.4581198,734583097.2176,,3479.656609508643,,904205.8202982076,1101280.0,
bitcoin,611,1.0,,257.1213,312.6329999999999,,13663450.0,,3513164026.485,4271645363.85,,318172.3761380239,,81808894.97669768,99471184.46915884,
ripple,611,7.757658340610236e-05,,0.0199465919749354,0.024253,,2403173.234513311,,617907026.1832675,751311257.8256,,3758.816247804934,,966471.7200967268,1175130.0,
bitcoin,612,1.0,,255.0623,310.079,,13667475.0,,3486057608.6925,4237996980.525,,230940.3829887657,,58904185.24799545,71609763.01677348,
ripple,612,7.815750179792891e-05,,0.0199350321708338,0.024235,,2421168.968140377,,617548925.7025112,750753652.472,,2583.735112664837,,659013.4204270524,801162.0,
bitcoin,613,1.0,,262.3083,317.379,,13671175.0,,3586062673.2525,4338943850.325,,223821.082519019,,58710127.6597236,71036111.34880373,
ripple,613,7.668434269438116e-05,,0.0201149395687805,0.024338,,2375533.33464911,,623122110.6051391,753944394.2176,,1861.121876368632,,488187.7154830661,590681.0,
bitcoin,614,1.0,,259.4463,313.9920000000001,,13675375.0,,3548025444.8625,4293958347.0000014,,149683.3170548071,,38834782.7815966,46999364.08867299,
ripple,614,7.763255114779993e-05,,0.0201414781548574,0.0243759999999999,,2404907.0074243927,,623944224.920331,755121561.0751997,,1379.796300542689,,357983.0449294887,433245.0,
bitcoin,615,1.0,,262.0648,314.446,,13679449.999999998,,3584902328.36,4301448334.7,,123569.4087396121,,32383192.3874647,38855906.30053607,
ripple,615,7.732965278616996e-05,,0.020265379991477,0.024316,,2395523.7991998624,,627782465.3325521,753262876.5632,,1424.381292813392,,373280.198624883,447890.9999999999,
ripple,616,7.771170944823639e-05,,0.0185570821748112,0.02227,,2407359.1792080174,,574862687.1038815,689881734.704,,7485.797635498234,,1787562.8119914017,2145220.0,
bitcoin,616,1.0,,238.7939,286.572,,13683675.0,,3267578119.5825,3921358112.1,,414482.0199081872,,98975778.01375368,118778941.40912902,
ripple,617,7.225909801637183e-05,,0.0157923487119446,0.018855,,2238447.772235337,,489216565.9832457,584091607.896,,14460.94061379036,,3160463.154742927,3773380.0000000014,
bitcoin,617,1.0,,218.5517,260.936,,13687800.0,,2991491959.26,3571639780.8,,787550.0083150162,,172120393.15226093,205500148.96968707,
bitcoin,618,1.0,,228.9529,273.22,,13691825.0,,3134783040.0425,3740880426.5,,567447.9373977799,,129918850.86624016,155038125.45582142,
ripple,618,7.404289583485835e-05,,0.0169523357257887,0.02023,,2293706.395198009,,525150730.9291302,626686461.296,,11210.1237098309,,2566590.332724544,3062829.9999999986,
bitcoin,619,1.0,,240.3053,285.3738000000001,,13695750.0,,3291161312.475,3908408221.350001,,339915.2128766124,,81683427.20487821,97002895.9764078,
ripple,619,7.24663581590181e-05,,0.0174140499373102,0.02068,,2244868.292520196,,539453748.4945534,640626595.136,,6242.444120658589,,1500092.4071480983,1781430.0,
bitcoin,620,1.0,,249.9359,295.8725,,13699275.0,,3423940626.4725,4053238742.4375,,374060.559797727,,93491162.66754872,110674232.978753,
ripple,620,7.040194678451023e-05,,0.0175959739313386,0.02083,,2180916.8017169563,,545089403.662249,645273306.416,,2595.127968973122,,648615.6445404693,767827.0,
bitcoin,621,1.0,,241.1556000000001,284.4525,,13702900.0,,3304531071.240001,3897824162.25,,304340.9513735535,,73393524.73306012,86570544.47058573,
ripple,621,7.271161265940711e-05,,0.0175348125778469,0.020683,,2252465.8048763853,,543194742.6544478,640719529.3616,,2958.44121602025,,713444.666514093,841536.0000000001,
bitcoin,622,0.9999999999999998,,244.632,289.5738000000001,,13706324.999999998,,3353005697.4,3968992614.285001,,288280.2252037933,,70522568.05205436,83478400.2771182,
ripple,622,7.105615217951348e-05,,0.0173826086199787,0.020576,,2201182.8256396125,,538479757.0018697,637404875.3152,,3772.095403658756,,922775.2427878488,1092299.9999999998,
bitcoin,623,1.0,,231.8223,274.533,,13710225.0,,3178335893.0175,3763909199.925,,337605.4450015258,,78264470.75277722,92683835.63260388,
ripple,623,7.032305770162421e-05,,0.0163024529794232,0.019306,,2178472.969774854,,505018614.3410372,598062719.8112,,5944.167003602481,,1377990.466359235,1631870.0,
ripple,624,7.049449068806515e-05,,0.0158829938562937,0.018835,,2183783.633720582,,492024578.081407,583472046.392,,2097.38232828313,,472557.64683551394,560386.9999999998,
bitcoin,624,1.0,,225.3083,267.184,,13714150.0,,3089911822.445,3664201453.6,,274180.8563046282,,61775222.62654007,73256737.91089578,
bitcoin,625,1.0,,226.7281552063614,268.353667700943,,13717550.0,,3110154805.4510226,3681154854.371071,,294321.3542167438,,66730937.67940036,78982214.88677162,
ripple,625,6.902449749211862e-05,,0.015649813877192,0.018523,,2138246.073953062,,484801111.1536595,573806886.9296,,2016.634743659495,,457228.36881432746,541172.0000000001,
bitcoin,626,1.0,,188.0466,221.436,,13720675.0,,2580126283.455,3038251389.3,,974332.1768908032,,183219853.13491413,215752219.9219919,
ripple,626,7.058472877038964e-05,,0.0132732182571939,0.01563,,2186579.0358207338,,411178753.3173672,484187315.376,,13826.02648169223,,2599937.271392186,3061580.0000000005,
bitcoin,627,0.9999999999999998,,147.0435,172.1479,,13724474.999999998,,2018094839.6625,2362639549.8525,,1370954.399198778,,201589933.1985855,236006920.8178313,
ripple,627,8.229551449654629e-05,,0.0121010204858729,0.014167,,2549356.636696701,,374866322.60811126,438866391.3584,,10848.46228156138,,1595195.8634987709,1867540.0,
bitcoin,628,1.0,,181.0903,210.5559,,13728050.0,,2486016692.915,2890521922.995,,1223606.259859798,,221583224.6798888,257637517.29041365,
ripple,628,7.832124390719994e-05,,0.014183217555528,0.016491,,2426241.383514781,,439368780.0131069,510859438.1232,,10983.87649075614,,1989073.4888739765,2312720.000000001,
bitcoin,629,1.0,,177.8099,205.816,,13731625.0,,2441618868.0875,2826188131.0,,856189.341421662,,152238941.17925158,176217465.4940408,
ripple,629,7.980914992031718e-05,,0.0141908569664166,0.016426,,2472333.8478796594,,439605434.2580973,508845863.2352,,8212.286702685895,,1460225.877375909,1690220.0000000002,
bitcoin,630,0.9999999999999998,,172.4609,199.4914,,13735024.999999998,,2368754773.0225,2740019366.285,,533514.132095308,,92010327.3838757,106431481.13147792,
ripple,630,7.711610625821464e-05,,0.0132995130897873,0.015384,,2388908.538798164,,411993316.61881626,476566708.8768,,3817.678356059459,,658400.2451965348,761594.0,
bitcoin,631,1.0,,180.7395,208.9892,,13738950.0,,2483170953.525,2871292169.34,,567800.78935952,,102624030.76844496,118664232.7276146,
ripple,631,7.481726328441853e-05,,0.0135224347573941,0.015636,,2317694.8082829164,,418899000.8016501,484373183.8272,,5533.348134736148,,1000094.575198144,1156409.9999999998,
bitcoin,632,1.0,,184.8578,214.545,,13742475.0,,2540403695.055,2948379298.875,,491949.601893225,,90940721.1168574,105545327.33818196,
ripple,632,7.457176816052576e-05,,0.0137851730042648,0.015999,,2310089.841873733,,427038125.9711261,495618225.1248,,5050.642056445035,,933650.579141905,1083590.0,
ripple,633,7.652233560096088e-05,,0.0139410380578556,0.016109,,2370514.666726203,,431866525.32231337,499025813.3968,,4928.040312815746,,897803.197093586,1037420.0,
bitcoin,633,1.0,,182.1826,210.5137,,13745550.0,,2504200037.43,2893626589.035,,448009.502167262,,81619535.92953743,94312137.93638834,
bitcoin,634,1.0,,192.8777,224.0451,,13749150.0,,2651904428.955,3080429686.665,,442618.33532099,,85371206.49454132,99166469.19882472,
ripple,634,7.456980759677404e-05,,0.0143828529787083,0.016707,,2310029.1073823976,,445553101.16496974,517550702.3664,,4965.964441980655,,957823.7998510122,1112600.0,
bitcoin,635,1.0,,204.2367,232.0423000000001,,13752675.0,,2808800958.1725,3191202338.1525016,,651734.129629966,,133108027.91299649,151229886.42783546,
ripple,635,7.319786090725699e-05,,0.0149496895587571,0.016985,,2267528.8396641472,,463112607.3678345,526162607.272,,4988.745586472811,,1018884.9357207716,1157600.0,
bitcoin,636,1.0,,207.8193,232.898,,13755750.0,,2858710335.975,3203686663.5,,541173.471698158,,112466292.066881,126038219.2115576,
ripple,636,7.180825940969867e-05,,0.0149231422047419,0.016724,,2224481.659974753,,462290221.4387912,518077329.6448,,4596.261024139323,,955191.7486539172,1070460.0,
bitcoin,637,1.0,,221.3808,248.096,,13758875.0,,3045950754.6,3413521852.0,,543875.536346606,,120403601.33684072,134933345.06544757,
ripple,637,6.753031084741392e-05,,0.0149499142396491,0.016754,,2091959.047710564,,463119567.5494028,519006671.9008,,3801.883142009545,,841663.9314845867,943232.0,
bitcoin,638,1.0,,227.9513,253.8388999999999,,13761975.0,,3137060091.8175,3493324595.8274984,,561091.483176624,,127901533.00903957,142426844.88892275,
ripple,638,6.514367971181721e-05,,0.0148495864770923,0.016536,,2018025.808917388,,460011606.5762702,512253451.5072,,3531.649404405708,,805044.0728785068,896470.0000000001,
bitcoin,639,1.0,,240.8514,271.2882000000001,,13765200.0,,3315367691.28,3734336330.640001,,1480919.356343048,,356681500.262322,401755946.5274641,
ripple,639,5.881936626804999e-05,,0.0141667267127726,0.015957,,1822110.751467996,,438857925.4461187,494317145.9664,,11276.34744157689,,2715924.0681902124,3059139.9999999995,
bitcoin,640,0.9999999999999998,,230.6236,259.2356,,13766349.999999998,,3174845195.86,3568728002.06,,1311362.11517372,,302431051.9049779,339951744.7443284,
ripple,640,6.047979797979798e-05,,0.0138932921843434,0.015807,,1873547.72989899,,430387450.06216335,489670434.6864,,5093.31955922865,,1170026.6731749312,1331190.0,
ripple,641,6.379260804324923e-05,,0.0132629999323166,0.014986,,1976172.2091679,,410862209.2809007,464237434.9472,,5540.030010535614,,1151817.1134334395,1301450.0,
bitcoin,642,1.0,,205.4437273411613,232.5329422304941,,13777025.0,,2830403367.672363,3203612158.433073,,696553.202290328,,143102486.16994694,161971565.54864252,
ripple,642,6.314805345824182e-05,,0.012973369750259,0.014684,,1956205.1487630352,,401890023.72092855,454882056.2368,,4654.567160173893,,956251.4992846173,1082339.9999999998,
bitcoin,643,1.0,,202.6938,228.6354,,13780475.0,,2793216843.555,3150704413.815,,462887.779428268,,93824482.98587748,105832532.60469384,
ripple,643,6.332790110367861e-05,,0.0128361729207288,0.014479,,1961776.4826479189,,397639930.0185408,448531550.8208,,3730.629640029497,,756175.4981302109,852954.0000000001,
ripple,644,6.608926660590864e-05,,0.0127659547429105,0.014409,,2047318.270830687,,395464706.02567846,446363085.5568,,2380.488690887625,,459820.6706558427,519002.0,
bitcoin,644,1.0,,193.1623,218.0233,,13784500.0,,2662645724.35,3005342178.85,,424079.424696165,,81916157.05698803,92459195.6343594,
bitcoin,645,1.0,,200.3275,226.2697,,13788400.0,,2762195701.0,3119897131.48,,445681.212884776,,89282203.17417496,100844154.3350744,
ripple,645,6.255366936006015e-05,,0.0125312201987274,0.014154,,1937792.2734718795,,388193081.66393787,438463676.3808,,3904.194861265119,,782117.5960700881,883401.0000000001,
bitcoin,646,1.0,,211.7552,240.0193,,13792500.0,,2920633596.0,3310466195.25,,450146.430756702,,95320847.47417158,108043831.20772208,
ripple,646,5.724539651603017e-05,,0.0121220103883312,0.01374,,1773352.1981274006,,375516549.3849073,425638753.248,,6104.300779145678,,1292617.432348149,1465150.0000000002,
bitcoin,647,0.9999999999999998,,196.9672,226.0119,,13795724.999999998,,2717305325.22,3117998019.1275,,600810.098446408,,118339882.82271332,135790231.88905972,
ripple,647,5.76518316070968e-05,,0.0113555198465213,0.01303,,1785942.7749423815,,351772147.7406312,403644319.856,,5687.178418481505,,1120187.6089887302,1285370.0,
bitcoin,648,1.0,,198.8014,225.3083,,13799650.0,,2743389739.51,3109175682.095,,369074.309093901,,73372489.35190025,83155505.15562138,
ripple,648,5.979362500183082e-05,,0.0118870563614389,0.013472,,1852291.4117873155,,368238125.8712948,417336629.0944,,2853.396878854441,,567259.2942718932,642894.0,
bitcoin,649,1.0,,188.9357,216.9136,,13803525.0,,2607978658.3425,2994172300.44,,341805.068995325,,64579179.97418003,74142168.01402433,
ripple,649,6.597557737274196e-05,,0.0124651418938231,0.014311,,2043796.3972162188,,386146102.96552426,443327234.1872,,5098.942620471929,,963372.2932586982,1106029.9999999998,
bitcoin,650,1.0,,196.6339,222.4872,,13807874.999999998,,2715096311.9625,3072075446.7,,396269.748746815,,77920066.14810635,88164946.84338237,
ripple,650,6.850731188131273e-05,,0.0134708599137388,0.015242,,2185969.0952515653,,429835628.4787868,486350143.289054,,8394.909909424003,,1650723.8756386884,1867760.0,
bitcoin,651,1.0,,200.8036,227.2050999999999,,13811974.999999998,,2773494303.11,3138151161.072499,,355159.986263316,,71317403.8176244,80694160.19495533,
ripple,651,6.41358842737245e-05,,0.0128787164513472,0.014572,,2046483.171926,,410941188.26216,464971413.725764,,2342.883148309611,,470459.3705599038,532315.0,
bitcoin,652,1.0,,197.034,222.9061,,13815225.0,,2722069042.65,3079497925.3725,,345343.803120696,,68044470.90408322,76979240.31280218,
ripple,652,6.483447514446666e-05,,0.0127745959756148,0.014452,,2068774.194763284,,407618854.6909887,461142387.535324,,2121.610848693687,,418029.471961512,472919.9999999999,
bitcoin,653,1.0,,194.3346,220.0922,,13819424.999999998,,2685592429.605,3041547650.985,,359642.860922946,,69891051.52031635,79154588.47482522,
ripple,653,6.363242313902992e-05,,0.0123659814977541,0.014005,,2030418.4563375488,,394580558.54497486,446879264.975935,,2764.609559084784,,537259.2928209179,608469.0000000001,
bitcoin,654,1.0,,194.9827,220.6493,,13822825.0,,2695211740.1275,3049996660.2725,,302330.32201233,,58949182.47783354,66708973.92079521,
ripple,654,6.186740678533763e-05,,0.0120630740170034,0.013651,,1974099.34096386,,384915219.5693539,435583637.714137,,3663.877474345035,,714392.7224169757,808431.9999999999,
ripple,655,6.280819879541169e-05,,0.0121385448895368,0.013761,,2004118.6513499448,,387323385.7989005,439093578.388707,,1995.927805031228,,385740.3925332137,437299.0,
bitcoin,655,1.0,,193.2637000000001,219.0956,,13826925.0,,2672242685.1225014,3029418429.03,,297362.766547426,,57469428.50519177,65150873.75436823,
bitcoin,656,1.0,,194.7331638749579,222.0401587875259,,13829975.0,,2693154788.061571,3070809845.027513,,232536.680396138,,45282603.49051984,51632481.43908263,
ripple,656,6.330835587429664e-05,,0.0123282387261405,0.014057,,2020077.9393031488,,393376241.3699079,448538509.658459,,2635.20749846199,,513162.3888394984,585122.0,
bitcoin,657,1.0,,206.9353000000001,235.6774,,13833525.0,,2862644645.9325013,3260249204.835,,581497.488626747,,120332357.25822248,137045816.2260813,
ripple,657,6.181330920996243e-05,,0.0127913556853563,0.014568,,1972373.1656892684,,408153632.7538585,464843779.519416,,4161.413016267152,,861143.250945148,980751.0,
bitcoin,658,1.0,,227.6952,259.0086000000001,,13837550.0,,3150743714.76,3584044452.9300013,,638725.639800319,,145434762.2994616,165435433.7487849,
ripple,658,5.791313493065481e-05,,0.0131865428406624,0.015,,1847924.253499691,,420763482.48546267,478628273.805,,3154.00338058273,,718151.4305424609,816914.0000000001,
bitcoin,659,1.0,,204.4114,232.9962,,13841100.0,,2829278628.54,3224923703.82,,858234.544863554,,175432924.84392187,199965387.6619376,
ripple,659,5.884645328979615e-05,,0.0120288859020018,0.013711,,1877705.0905094463,,383824326.3381627,437498150.809357,,4894.242910399397,,1000439.0452548153,1140340.0,
bitcoin,660,1.0,,207.8562,235.9199,,13844950.0,,2877758696.19,3266299219.505,,546694.895171096,,113633923.46966235,128976204.99927545,
ripple,660,5.845204240930926e-05,,0.0121496194174378,0.01379,,1865120.0105829565,,387676757.9437332,440018926.38473,,1710.745892991647,,355589.1404828504,403599.00000000006,
ripple,661,5.769275186342475e-05,,0.0122575982162595,0.013988,,1840892.149030079,,391122205.0162374,446336819.598956,,1745.399592834682,,370833.53185227216,423184.0,
bitcoin,661,1.0,,212.4634,242.4568,,13848774.999999998,,2942357822.335,3357729670.42,,500991.382974056,,106442332.59737004,121468767.5434641,
bitcoin,662,1.0,,205.7538,234.6238,,13852750.0,,2850255952.95,3250184845.45,,378569.74347657,,77892163.28532949,88821471.77949807,
ripple,662,5.867691171995339e-05,,0.0120729975586449,0.013767,,1872295.2645819776,,385231865.4097474,439285029.698229,,1713.977865843107,,352657.45901310944,402140.0,
bitcoin,663,1.0,,211.3669,240.2988,,13857025.0,,2928916417.4725,3329826479.07,,297113.780113254,,62800018.64982015,71396084.8246788,
ripple,663,5.730365694710087e-05,,0.0121120963275721,0.01377,,1828476.6938203191,,386479450.4950498,439380755.35299,,1233.909615861586,,260807.65038485423,296507.00000000006,
bitcoin,664,1.0,,214.4932,244.0821,,13860850.0,,2973058071.22,3383185375.785,,329734.020216886,,70725705.14518458,80482172.09597999,
ripple,664,5.532564657547603e-05,,0.0118669749760429,0.013504,,1765361.2478377067,,378657983.204703,430893080.630848,,4236.320483968304,,908661.9368319104,1034010.0,
ripple,665,5.438551292485355e-05,,0.0116668346181525,0.013278,,1735362.9447481448,,372271794.2703168,423681747.972186,,1364.651218799906,,292746.3441081746,333173.99999999994,
bitcoin,665,1.0,,214.521,244.1459,,13864475.0,,2974221041.475,3384954726.9025,,262725.264687802,,56360086.506091975,64143296.19994164,
ripple,666,5.574966143500614e-05,,0.0115341533786451,0.013132,,1778890.947856678,,368038128.09486914,419023099.440484,,2522.498121441884,,521884.4290915421,594182.0000000001,
bitcoin,666,1.0,,206.8919,235.5529999999999,,13868225.0,,2869223419.8775,3266702003.4249988,,314920.531981023,,65154507.21056461,74180476.06972592,
bitcoin,667,1.0,,210.0681,238.1319,,13871775.0,,2914017417.8775,3303312137.1225,,259334.003241764,,54477801.326391205,61755698.92656742,
ripple,667,5.598997866308546e-05,,0.0117617084367949,0.013333,,1786559.1225260918,,375299080.4067232,425436718.309471,,1817.736304963762,,381848.4118847581,432861.00000000006,
bitcoin,668,1.0,,210.5597,238.7314,,13875025.0,,2921521101.4925,3312404143.285,,246017.505371449,,51801372.12576069,58732103.48183354,
ripple,668,5.612164968663527e-05,,0.011816957721523,0.013398,,1790760.5541735438,,377062005.05861497,427510774.162626,,2560.731432899066,,539186.8422917975,611327.0000000001,
ripple,669,5.650481510502237e-05,,0.0118037485162904,0.013413,,1802986.807692503,,376640518.4520292,427989402.436431,,2038.002679271036,,425734.8874946288,483777.0,
bitcoin,669,1.0,,208.8981,237.378,,13879025.0,,2899301952.3525,3294575196.45,,242586.128686002,,50675781.36886132,57584610.05522578,
bitcoin,670,1.0,,210.9518954323574,236.1711557723409,,13882675.0,,2928576604.9214025,3278687399.961783,,190501.86022822,,40186728.49853302,44991044.50687964,
ripple,670,5.628696571207902e-05,,0.0118735215264933,0.013293,,1796035.5490995736,,378866874.1474684,424160376.245991,,3656.323889080845,,771287.6303708258,863495.0,
bitcoin,671,0.9999999999999998,,227.3188,253.8991,,13886549.999999998,,3156673882.14,3525782547.105,,540318.94840001,,122824654.9675522,137186494.71170896,
ripple,671,5.291078227532118e-05,,0.0120276155338872,0.013434,,1688306.425740611,,383783790.7316448,428659482.019758,,3863.203926284103,,878178.8806781907,980864.0,
ripple,672,5.136059236803285e-05,,0.0116332512122479,0.013025,,1638842.1111142547,,371200196.4305453,415608884.420675,,2090.18091941178,,473429.11351814726,530067.9999999999,
bitcoin,672,1.0,,226.5015,253.5991,,13890050.0,,3146117160.075,3522504178.955,,338662.20466344,,76707497.34957616,85884430.30666418,
bitcoin,673,1.0,,230.4451,257.7075,,13893525.0,,3201694757.9775,3580465593.9375,,225472.9119038,,51959127.73096238,58106060.44444854,
ripple,673,4.761599875828216e-05,,0.0109728735954522,0.012271,,1519357.5527451742,,350128503.17811704,391549836.524077,,5981.199615843544,,1378338.143593027,1541400.0,
bitcoin,674,1.0,,241.4109,269.9614999999999,,13897525.0,,3355014018.0225,3751796695.2874985,,346932.02055746,,83753171.32159492,93658288.66772272,
ripple,674,4.498789642226761e-05,,0.0108605685644064,0.012145,,1435498.6137805388,,346545012.3015125,387529359.024115,,4616.917597509275,,1114574.2324405515,1246390.0000000002,
bitcoin,675,1.0,,251.04,280.6241999999999,,13901450.0,,3489820008.0,3901083285.089999,,458816.33123462,,115181251.793139,128754965.89965025,
ripple,675,3.774799179828397e-05,,0.0094762558610412,0.010593,,1204483.743601197,,302373598.9936445,338007286.961091,,10868.663500867,,2728469.2852576515,3050010.0000000014,
ripple,676,3.627216097909562e-05,,0.0089189145093405,0.009903,,1157392.119773441,,284589643.7213357,315990386.366061,,11148.73563883579,,2741348.112877002,3043820.0,
