cryptocurrency_id,timestamp,price_btc,price_eth,price_eur,price_usd,price_satoshis,market_cap_btc,market_cap_eth,market_cap_eur,market_cap_usd,market_cap_satoshis,total_volume_btc,total_volume_eth,total_volume_eur,total_volume_usd,total_volume_satoshis
gmd-protocol,2023-04-19,0.0030012628229868,0.0433083497459544,83.1418016985805,91.23898818284314,300126.2822986834,0.0,0.0,0.0,0.0,0.0,9.192255871173575,132.6446418400973,254646.38050030524,279446.41115069564,919225587.1173576
gmd-protocol,2023-04-20,0.0031161644883382,0.0463882329033957,82.02277383140304,89.8187739543158,311616.4488338298,0.0,0.0,0.0,0.0,0.0,15.725581032625556,234.09608774267724,413924.162615134,453266.3193344022,1572558103.2625556
gmd-protocol,2023-04-21,0.0032124143654293,0.046708049726242,82.75183817619414,90.76602429096494,321241.4365429381,0.0,0.0,0.0,0.0,0.0,12.530227683476513,182.18773518737143,322778.837229898,354038.6827207245,1253022768.3476512
gmd-protocol,2023-04-22,0.003315027412297,0.0489771008238311,81.57835547995921,90.52342801972851,331502.74122970307,0.0,0.0,0.0,0.0,0.0,10.311750532789462,152.34855785541598,253758.2788800129,281582.892391698,1031175053.2789462
gmd-protocol,2023-04-23,0.0033293707415585,0.0494148035046665,83.60176274261877,92.76870203412044,332937.0741558522,0.0,0.0,0.0,0.0,0.0,12.136036915349967,180.124091322035,304740.4923002977,338155.30917658185,1213603691.534997
gmd-protocol,2023-04-24,0.003278542443814,0.0485533991149693,82.30568683831815,90.48279828492316,327854.2443814018,0.0,0.0,0.0,0.0,0.0,11.365833455044315,168.3217031575335,285331.89520618075,313679.76272298186,1136583345.5044315
gmd-protocol,2023-04-25,0.0029691464495571,0.0443309137308558,73.88012247926943,81.67375928531098,296914.6449557142,0.0,0.0,0.0,0.0,0.0,20.80708128266707,310.66063631532813,517734.5542618285,572350.5313669926,2080708128.266707
gmd-protocol,2023-04-26,0.0030346323310706,0.0459731195008904,78.34771153344565,86.01556947422556,303463.2331070655,0.0,0.0,0.0,0.0,0.0,9.592572345209096,145.3225388235564,247659.68623981296,271898.0367235325,959257234.5209098
gmd-protocol,2023-04-27,0.0030388321573651,0.0461189989581097,77.97974719014913,86.1313946418423,303883.2157365161,0.0,0.0,0.0,0.0,0.0,10.427720627419324,158.2568604803736,267586.6833661225,295558.9759698619,1042772062.7419324
gmd-protocol,2023-04-28,0.0027159638480547,0.0418968626544462,72.56264494354946,80.06117455209915,271596.3848054706,0.0,0.0,0.0,0.0,0.0,17.873230664358683,275.7151170742644,477520.67525528296,526867.0424512695,1787323066.4358685
gmd-protocol,2023-04-29,0.0027046046390117,0.0418988087849578,71.34394586569417,79.38571922298235,270460.46390117664,0.0,0.0,0.0,0.0,0.0,8.50971101113726,131.82952854845678,224475.0870253303,249777.55316048797,850971101.113726
gmd-protocol,2023-04-30,0.0027151640420157,0.0416412478236297,71.29742022037837,79.33624453403392,271516.40420157806,0.0,0.0,0.0,0.0,0.0,5.069089274873284,77.74233875695788,133109.08017805617,148117.20398949587,506908927.4873284
gmd-protocol,2023-05-01,0.00261464465129,0.0407488272473485,69.77640969762521,76.82731319324888,261464.4651290069,0.0,0.0,0.0,0.0,0.0,8.20545340929341,127.8807058146464,218977.0141648645,241104.6329593412,820545340.929341
gmd-protocol,2023-05-02,0.002630450496437,0.0403661319910973,67.44229627536203,73.96732373899764,263045.04964370094,0.0,0.0,0.0,0.0,0.0,7.078565472489161,108.62561700254538,181487.8137592026,199046.7201798696,707856547.248916
gmd-protocol,2023-05-03,0.0026577574452452,0.0407221964245484,69.17615749533451,76.17772871969007,265775.74452452525,0.0,0.0,0.0,0.0,0.0,6.346299940265188,97.23809567307266,165181.60638240838,181900.2392743538,634629994.0265187
gmd-protocol,2023-05-04,0.0026582537933703,0.0404969500092536,69.63333787302352,77.0920730308294,265825.3793370396,0.0,0.0,0.0,0.0,0.0,6.927947689503181,105.54325247207194,181478.5794467552,200917.55368315428,692794768.9503181
gmd-protocol,2023-05-05,0.0033970373019124,0.052195986903002,88.905818949024,98.00467056935324,339703.7301912437,0.0,0.0,0.0,0.0,0.0,38.41027146401883,590.1795735796006,1005257.32780162,1108137.9645702892,3841027146.401882
gmd-protocol,2023-05-06,0.0033236420936283,0.0492139771680346,87.58197920327056,98.11457929005836,332364.2093628311,0.0,0.0,0.0,0.0,0.0,21.682386884542225,321.0563782213571,571357.0546117927,640068.3970333199,2168238688.4542227
gmd-protocol,2023-05-07,0.0029582619889764,0.0449536706540251,76.19466828444301,85.41907409607852,295826.1988976426,0.0,0.0,0.0,0.0,0.0,21.458885104407702,326.08864839583964,552707.1768413781,619619.9334552056,2145888510.4407704
gmd-protocol,2023-05-08,0.0031834355111107,0.0481353235215023,82.78494754129089,91.23243212945324,318343.5511110786,0.0,0.0,0.0,0.0,0.0,18.127952060998524,274.1047632951664,471415.7252952038,519519.6039871888,1812795206.0998523
gmd-protocol,2023-05-09,0.003480598264209,0.0521010705933546,87.60785581156337,96.34648170192824,348059.82642090454,0.0,0.0,0.0,0.0,0.0,32.38311610795885,484.7428201418622,815094.1738632041,896397.4198429603,3238311610.795885
gmd-protocol,2023-05-10,0.0034136727507341,0.0510537093517287,85.96041206811023,94.25411435231352,341367.27507341426,0.0,0.0,0.0,0.0,0.0,15.959802697968332,238.68929090457777,401887.1510598234,440662.3535343743,1595980269.7968333
gmd-protocol,2023-05-11,0.0037159921609872,0.0557509080984843,93.4674526439854,102.66410298981302,371599.2160987252,0.0,0.0,0.0,0.0,0.0,28.592698144820535,428.9753092848523,719185.2253813063,789948.8427113941,2859269814.4820538
