cryptocurrency_id,timestamp,current_supply
ethereum,2019-01-12,104340667
ethereum,2019-01-13,104358625
ethereum,2019-01-14,104376633
ethereum,2019-01-15,104394554
ethereum,2019-01-16,104412158
ethereum,2019-01-17,104429862
ethereum,2019-01-18,104447654
ethereum,2019-01-19,104465664
ethereum,2019-01-20,104483428
ethereum,2019-01-21,104499569
ethereum,2019-01-22,104515654
ethereum,2019-01-23,104531413
ethereum,2019-01-24,104547493
ethereum,2019-01-25,104563573
ethereum,2019-01-26,104579578
ethereum,2019-01-27,104595424
ethereum,2019-01-28,104610841
ethereum,2019-01-29,104626304
ethereum,2019-01-30,104641860
ethereum,2019-01-31,104657513
ethereum,2019-02-01,104672814
ethereum,2019-02-02,104688425
ethereum,2019-02-03,104703652
ethereum,2019-02-04,104719046
ethereum,2019-02-05,104734465
ethereum,2019-02-06,104749767
ethereum,2019-02-07,104765166
ethereum,2019-02-08,104780637
ethereum,2019-02-09,104795984
ethereum,2019-02-10,104809355
ethereum,2019-02-11,104822486
ethereum,2019-02-12,104835850
ethereum,2019-02-13,104848904
ethereum,2019-02-14,104861988
ethereum,2019-02-15,104875052
ethereum,2019-02-16,104888333
ethereum,2019-02-17,104901323
ethereum,2019-02-18,104914620
ethereum,2019-02-19,104928151
ethereum,2019-02-20,104941570
ethereum,2019-02-21,104954910
ethereum,2019-02-22,104968202
ethereum,2019-02-23,104981854
ethereum,2019-02-24,104995212
ethereum,2019-02-25,105008584
ethereum,2019-02-26,105022102
ethereum,2019-02-27,105035616
ethereum,2019-02-28,105048571
ethereum,2019-03-01,105061441
ethereum,2019-03-02,105075075
ethereum,2019-03-03,105088673
ethereum,2019-03-04,105102318
ethereum,2019-03-05,105116071
ethereum,2019-03-06,105129637
ethereum,2019-03-07,105143309
ethereum,2019-03-08,105156930
ethereum,2019-03-09,105170461
ethereum,2019-03-10,105184305
ethereum,2019-03-11,105197819
ethereum,2019-03-12,105211479
ethereum,2019-03-13,105225067
ethereum,2019-03-14,105238690
ethereum,2019-03-15,105252247
ethereum,2019-03-16,105266061
ethereum,2019-03-17,105279633
ethereum,2019-03-18,105293114
ethereum,2019-03-19,105306734
ethereum,2019-03-20,105320490
ethereum,2019-03-21,105334073
ethereum,2019-03-22,105347683
ethereum,2019-03-23,105361399
ethereum,2019-03-24,105375024
ethereum,2019-03-25,105388658
ethereum,2019-03-26,105402211
ethereum,2019-03-27,105415947
ethereum,2019-03-28,105429546
ethereum,2019-03-29,105443085
ethereum,2019-03-30,105456676
ethereum,2019-03-31,105470335
ethereum,2019-04-01,105484031
ethereum,2019-04-02,105497650
ethereum,2019-04-03,105511202
ethereum,2019-04-04,105524933
ethereum,2019-04-05,105538575
ethereum,2019-04-06,105552184
ethereum,2019-04-07,105565861
ethereum,2019-04-08,105579580
ethereum,2019-04-09,105593212
ethereum,2019-04-10,105606943
ethereum,2019-04-11,105620509
ethereum,2019-04-12,105634095
ethereum,2019-04-13,105647795
ethereum,2019-04-14,105661432
ethereum,2019-04-15,105675141
ethereum,2019-04-16,105688801
ethereum,2019-04-17,105702375
ethereum,2019-04-18,105715972
ethereum,2019-04-19,105729673
ethereum,2019-04-20,105743285
ethereum,2019-04-21,105757007
ethereum,2019-04-22,105770660
ethereum,2019-04-23,105784200
ethereum,2019-04-24,105797801
ethereum,2019-04-25,105811485
ethereum,2019-04-26,105825242
ethereum,2019-04-27,105838930
ethereum,2019-04-28,105852531
ethereum,2019-04-29,105866212
ethereum,2019-04-30,105879861
ethereum,2019-05-01,105893550
ethereum,2019-05-02,105907195
ethereum,2019-05-03,105920677
ethereum,2019-05-04,105934506
ethereum,2019-05-05,105948142
ethereum,2019-05-06,105961710
ethereum,2019-05-07,105975331
